Plot	Analyser	Subplot number	Position length (cm)	Position width (cm)	Permafrost	Soil type	Total cover (%)	Vegetation height 1 (cm)	Vegetation height 2 (cm)	Vegetation height 3 (cm)	Vegetation height 4 (cm)	Biomass	Carbon (%)	Nitrogen (%)	pH	Soil depth (cm)	Soil temperature 1	Soil temperature 2	Soil temperature 3	Soil compaction 1	Soil compaction 2	Soil compaction 3	Moisture	Topography	Stress condition	Images	Comments	Insert user	Insert time	Update user	Update time
13098 - Vöktun náttúruverndarsvæða - L-13-5 - 14-08-2025	Róbert Ívar Arnarsson (robert@nattsa.is)	2	1059	136	false	Klapparjörð	80	0	0	0	0					0							Þurrlendi	Toppur			Botn / Toppur	nattsa.robert.i.arnarsson	18-12-2025 13:24		
13098 - Vöktun náttúruverndarsvæða - L-13-5 - 14-08-2025	Róbert Ívar Arnarsson (robert@nattsa.is)	3	1538	-228	false	Klapparjörð	90	0	0	0	0					0							Þurrlendi	Hlíð				nattsa.robert.i.arnarsson	18-12-2025 13:24		
13098 - Vöktun náttúruverndarsvæða - L-13-5 - 14-08-2025	Róbert Ívar Arnarsson (robert@nattsa.is)	4	2806	-459	false	Klapparjörð	95	2	0	0	0					0							Þurrlendi	Jafnlendi				nattsa.robert.i.arnarsson	18-12-2025 13:27		
13098 - Vöktun náttúruverndarsvæða - L-13-5 - 14-08-2025	Róbert Ívar Arnarsson (robert@nattsa.is)	5	3391	234	false	Klapparjörð	90	0	0	0	0					0							Þurrlendi	Hlíð				nattsa.robert.i.arnarsson	18-12-2025 13:27		
13098 - Vöktun náttúruverndarsvæða - L-13-5 - 14-08-2025	Róbert Ívar Arnarsson (robert@nattsa.is)	6	3494	-487	false	Klapparjörð	60	0	0	0	0					0							Þurrlendi	Jafnlendi				nattsa.robert.i.arnarsson	18-12-2025 13:27		
13098 - Vöktun náttúruverndarsvæða - L-13-5 - 14-08-2025	Róbert Ívar Arnarsson (robert@nattsa.is)	Utan reits			false																							nattsa.robert.i.arnarsson	18-12-2025 13:28		
13098 - Vöktun náttúruverndarsvæða - V02-1 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	0			false	Lífræn jörð																	Deiglendi	Jafnlendi				ns.margretlilja	22-12-2025 16:21		
13098 - Vöktun náttúruverndarsvæða - V02-1 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	1	100	80	false	Lífræn jörð	100	7	10	8.5	12.5					110							Deiglendi	Jafnlendi				ns.margretlilja	22-12-2025 16:23		
13098 - Vöktun náttúruverndarsvæða - V02-1 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	2	120	-120	false	Lífræn jörð	100	31	31.5	20.5	20					110							Deiglendi	Jafnlendi				ns.margretlilja	22-12-2025 16:24		
13098 - Vöktun náttúruverndarsvæða - V02-1 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	3	340	300	false	Lífræn jörð	100	5	10	13	7.5					110							Deiglendi	Jafnlendi				ns.margretlilja	22-12-2025 16:25		
13098 - Vöktun náttúruverndarsvæða - V02-1 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	4	880	250	false	Lífræn jörð	100	7.5	1.5	12	8.5					110							Deiglendi	Jafnlendi				ns.margretlilja	22-12-2025 16:26		
13098 - Vöktun náttúruverndarsvæða - V02-1 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	5	2000	-300	false	Lífræn jörð	100	6	16	13.5	14					110							Deiglendi	Jafnlendi				ns.margretlilja	22-12-2025 16:27		
13098 - Vöktun náttúruverndarsvæða - V02-1 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	6	2680	160	false	Lífræn jörð	100	11	8	4	11.5					110							Deiglendi	Jafnlendi			Ekki hægt að taka jarðvegssýni í reit nr. 6	ns.margretlilja	22-12-2025 16:28		
13098 - Vöktun náttúruverndarsvæða - V02-2 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	0			false	Sandjörð																	Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 14:06		
13098 - Vöktun náttúruverndarsvæða - V02-2 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	1	30	230	false	Sandjörð	100	6.5	8	11	1					110							Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 14:18		
13098 - Vöktun náttúruverndarsvæða - V02-2 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	2	620	-190	false	Sandjörð	80	4	7	7	9					110							Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 14:19		
13098 - Vöktun náttúruverndarsvæða - V02-2 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	3	790	-480	false	Sandjörð	90	9	10	9	9					110							Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 14:20		
13098 - Vöktun náttúruverndarsvæða - V02-2 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	4	2160	80	false	Sandjörð	70	6.5	5	7.5	4					110							Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 14:21		
13098 - Vöktun náttúruverndarsvæða - V02-2 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	5	2330	-300	false	Sandjörð	90	2	4.5	2.5	8					110							Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 14:21		
13098 - Vöktun náttúruverndarsvæða - V02-2 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	6	2760	230	false	Sandjörð	70	6	5.5	3.5	6					110							Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 14:22		
13098 - Vöktun náttúruverndarsvæða - V02-4 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	0			false	Sandjörð																	Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 14:59		
13098 - Vöktun náttúruverndarsvæða - V02-4 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	1	380	-420	false	Sandjörð	100	8	1	4	0					110							Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 15:04		
13098 - Vöktun náttúruverndarsvæða - V02-4 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	2	1330	360	false	Sandjörð	1	0	0	0	0					110							Flói	Jafnlendi				ns.margretlilja	23-12-2025 15:06		
13098 - Vöktun náttúruverndarsvæða - V02-4 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	3	2190	-160	false	Sandjörð	5	30	0	0	0					110							Flói	Jafnlendi				ns.margretlilja	23-12-2025 15:06		
13098 - Vöktun náttúruverndarsvæða - V02-4 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	4	2390	260	false	Sandjörð	100	1	13	10.5	4.5					110							Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 15:07		
13098 - Vöktun náttúruverndarsvæða - V02-4 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	5	2890	230	false	Sandjörð	100	1	1	1	1					110							Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 15:07		
13098 - Vöktun náttúruverndarsvæða - V02-4 - 08-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	6	3850	-20	false	Sandjörð	100	1	1	1	1					110							Deiglendi	Jafnlendi				ns.margretlilja	23-12-2025 15:08		
13098 - Vöktun náttúruverndarsvæða - V07-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	0			false	Klapparjörð																	Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 17:59		
13098 - Vöktun náttúruverndarsvæða - V07-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	1	980	-260	false	Klapparjörð	15	0.5	1	0	0					10							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 18:04		
13098 - Vöktun náttúruverndarsvæða - V07-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	2	1040	10	false	Klapparjörð	10	0	1	1	3					10							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 18:05		
13098 - Vöktun náttúruverndarsvæða - V07-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	3	1250	290	false	Klapparjörð	7	0	0	0	0					10							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 18:05		
13098 - Vöktun náttúruverndarsvæða - V07-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	4	1570	90	false	Klapparjörð	40	0	0	0	0					10							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 18:06		
13098 - Vöktun náttúruverndarsvæða - V07-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	5	1820	320	false	Klapparjörð	5	0	0	0	0					10							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 18:07		
13098 - Vöktun náttúruverndarsvæða - V07-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	6	3560	30	false	Klapparjörð	5	0	0	0	0					10							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 18:07		
13098 - Vöktun náttúruverndarsvæða - V06-2 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	0			false	Áfoksjörð																	Flói	Botn				ns.margretlilja	25-12-2025 18:31	ns.margretlilja	25-12-2025 19:02
13098 - Vöktun náttúruverndarsvæða - V06-2 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	2	920	-430	false	Áfoksjörð	25	0	0	3	3.5					110							Flói	Botn				ns.margretlilja	25-12-2025 18:36	ns.margretlilja	25-12-2025 19:02
13098 - Vöktun náttúruverndarsvæða - V06-2 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	3	1100	-410	false	Áfoksjörð	1	0	0	0	0					110							Flói	Botn				ns.margretlilja	25-12-2025 18:37	ns.margretlilja	25-12-2025 19:02
13098 - Vöktun náttúruverndarsvæða - V06-2 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	4	1150	-290	false	Áfoksjörð	3	0	0	0	0					110							Flói	Botn				ns.margretlilja	25-12-2025 18:37	ns.margretlilja	25-12-2025 19:03
13098 - Vöktun náttúruverndarsvæða - V06-2 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	5	2290	280	false	Áfoksjörð	60	0	0	3	4.5					110							Flói	Botn				ns.margretlilja	25-12-2025 18:38	ns.margretlilja	25-12-2025 19:03
13098 - Vöktun náttúruverndarsvæða - V06-2 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	6	2450	250	false	Áfoksjörð	10	0	0	1	0					110							Flói	Botn				ns.margretlilja	25-12-2025 18:39	ns.margretlilja	25-12-2025 19:03
13098 - Vöktun náttúruverndarsvæða - V06-2 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	1	180	130	false	Áfoksjörð	40	0	0	4	0					110							Flói	Botn				ns.margretlilja	25-12-2025 18:35	ns.margretlilja	25-12-2025 19:02
13098 - Vöktun náttúruverndarsvæða - V14-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	0			false	Áfoksjörð																	Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 23:49		
13098 - Vöktun náttúruverndarsvæða - V14-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	1	1720	-400	false	Áfoksjörð	100	3	0.5	4	14.5					85							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 23:56		
13098 - Vöktun náttúruverndarsvæða - V14-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	2	2100	400	false	Áfoksjörð	100	1	7	21	0					110							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 23:57		
13098 - Vöktun náttúruverndarsvæða - V14-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	3	2130	110	false	Áfoksjörð	100	6	2	7	8					110							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 23:58		
13098 - Vöktun náttúruverndarsvæða - V14-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	4	2540	260	false	Áfoksjörð	100	0	3	33	33					110							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 23:58		
13098 - Vöktun náttúruverndarsvæða - V14-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	5	2850	-490	false	Áfoksjörð	100	10	3	0	7					110							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 23:59		
13098 - Vöktun náttúruverndarsvæða - V14-1 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	6	3410	370	false	Áfoksjörð	90	3	0	16	12					110							Þurrlendi	Jafnlendi				ns.margretlilja	25-12-2025 23:59		
13098 - Vöktun náttúruverndarsvæða - V16-3 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	0			false	Áfoksjörð																	Þurrlendi	Jafnlendi				ns.margretlilja	26-12-2025 00:26		
13098 - Vöktun náttúruverndarsvæða - V16-3 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	1	230	-220	false	Áfoksjörð	100	3	31	41	43					110							Þurrlendi	Jafnlendi				ns.margretlilja	26-12-2025 00:29		
13098 - Vöktun náttúruverndarsvæða - V16-3 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	2	1280	-500	false	Áfoksjörð	90	14	11	3	6					110							Þurrlendi	Jafnlendi				ns.margretlilja	26-12-2025 00:30		
13098 - Vöktun náttúruverndarsvæða - V16-3 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	3	2100	200	false	Áfoksjörð	80	5	6	2	1					110							Þurrlendi	Jafnlendi				ns.margretlilja	26-12-2025 00:30		
13098 - Vöktun náttúruverndarsvæða - V16-3 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	4	2140	190	false	Áfoksjörð	90	1	3.5	6	2					110							Þurrlendi	Jafnlendi				ns.margretlilja	26-12-2025 00:31		
13098 - Vöktun náttúruverndarsvæða - V16-3 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	5	3290	290	false	Áfoksjörð	80	11	0	0	6.5					110							Þurrlendi	Jafnlendi				ns.margretlilja	26-12-2025 00:31		
13098 - Vöktun náttúruverndarsvæða - V16-3 - 23-08-2025	Margrét Lilja Magnúsdóttir (Margretliljamagnusdottir@gmail.com)	6	3680	-480	false	Áfoksjörð	100	23	32	10	0					110							Þurrlendi	Jafnlendi				ns.margretlilja	26-12-2025 00:31		
13098 - Vöktun náttúruverndarsvæða - NV40-04 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	1	563	-124	false	Lífræn jörð	99	29	34	25	41					110							Flói	Jafnlendi				nnv.starri	20-01-2026 13:20		
13098 - Vöktun náttúruverndarsvæða - NV40-04 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	2	1401	335	false	Lífræn jörð	99	18	19	19	24					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 13:27	nnv.rakel.thorbjornsdottir	20-01-2026 13:27
13098 - Vöktun náttúruverndarsvæða - NV40-04 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	4	2179	-441	false	Lífræn jörð	100	23	14	29	26					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 13:29		
13098 - Vöktun náttúruverndarsvæða - NV40-04 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	3	1854	-274	false	Lífræn jörð	100	15	17	22	8					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 13:28	nnv.rakel.thorbjornsdottir	20-01-2026 13:29
13098 - Vöktun náttúruverndarsvæða - NV40-04 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	5	242	133	false	Lífræn jörð	100	20	27	24	27					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 13:30		
13098 - Vöktun náttúruverndarsvæða - NV40-04 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	6	3572	-211	false	Lífræn jörð	85	50	29	39	30					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 13:31		
13098 - Vöktun náttúruverndarsvæða - NV40-04 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	0		-124	false	Lífræn jörð					41												Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 13:49		
13098 - Vöktun náttúruverndarsvæða - NV40-02 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	1	563	-124	false	Lífræn jörð	100	26	40	49	27					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:00		
13098 - Vöktun náttúruverndarsvæða - NV40-02 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	2	1401	335	false	Lífræn jörð	80	23	36	12	36					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:00		
13098 - Vöktun náttúruverndarsvæða - NV40-02 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	3	1854	-276	false	Lífræn jörð	90	0	41	11	0					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:01		
13098 - Vöktun náttúruverndarsvæða - NV40-02 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	4	2179	-441	false	Lífræn jörð	60	40	41	36	8					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:01		
13098 - Vöktun náttúruverndarsvæða - NV40-02 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	5	242	133	false	Lífræn jörð	75	38	30	19	49					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:02		
13098 - Vöktun náttúruverndarsvæða - NV40-02 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	6	3572	-211	false	Lífræn jörð	95	0	20	39	53					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:02		
13098 - Vöktun náttúruverndarsvæða - NV40-02 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	0			false	Lífræn jörð																	Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:02		
13098 - Vöktun náttúruverndarsvæða - NV40-05 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	1	563	-124	false	Lífræn jörð	95	48	0	12	24					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:37		
13098 - Vöktun náttúruverndarsvæða - NV40-05 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	2	1401	335	false	Lífræn jörð	90	11	42	15	16					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:37		
13098 - Vöktun náttúruverndarsvæða - NV40-05 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	3	1854	-276	false	Lífræn jörð	100	5	20	18	6					110							Mýri	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:38		
13098 - Vöktun náttúruverndarsvæða - NV40-05 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	4	2179	-441	false	Lífræn jörð	100	25	7	12	42					110							Deiglendi	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:39	nnv.rakel.thorbjornsdottir	20-01-2026 14:39
13098 - Vöktun náttúruverndarsvæða - NV40-05 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	5	242	133	false	Lífræn jörð	100	39	41	27	32					110							Mýri	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:40		
13098 - Vöktun náttúruverndarsvæða - NV40-05 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	6	3572	-211	false	Lífræn jörð	98	22	20	30	49					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:40		
13098 - Vöktun náttúruverndarsvæða - NV40-05 - 29-08-2025	Starri Heiðmarsson (starri@nnv.is)	0			false	Lífræn jörð																	Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	20-01-2026 14:40		
13098 - Vöktun náttúruverndarsvæða - NV40-03 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	1	563	-124	false	Lífræn jörð	65	44	0	21	15					90							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:06		
13098 - Vöktun náttúruverndarsvæða - NV40-03 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	2	1401	335	false	Lífræn jörð	55	0	40	36	48					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:06		
13098 - Vöktun náttúruverndarsvæða - NV40-03 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	3	1854	-276	false	Lífræn jörð	100	0	42	0	38					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:07		
13098 - Vöktun náttúruverndarsvæða - NV40-03 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	4	2179	-441	false	Lífræn jörð	100	8	24	13	30					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:07		
13098 - Vöktun náttúruverndarsvæða - NV40-03 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	5	242	133	false	Lífræn jörð	85	2	35	34	41					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:10		
13098 - Vöktun náttúruverndarsvæða - NV40-03 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	6	3572	-211	false	Lífræn jörð	98	43	0	16	0					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:11		
13098 - Vöktun náttúruverndarsvæða - NV40-03 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	0			false	Lífræn jörð																	Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:11		
13098 - Vöktun náttúruverndarsvæða - NV40-08 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	1	563	-124	false	Lífræn jörð	100	19	25	23	19					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:28		
13098 - Vöktun náttúruverndarsvæða - NV40-08 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	2	1401	335	false	Lífræn jörð	85	28	33	27	28					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:28		
13098 - Vöktun náttúruverndarsvæða - NV40-08 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	3	1854	-276	false	Lífræn jörð	95	29	22	18	10					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:29		
13098 - Vöktun náttúruverndarsvæða - NV40-08 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	4	2179	-441	false	Lífræn jörð	100	22	19	44	23					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:29		
13098 - Vöktun náttúruverndarsvæða - NV40-08 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	5	242	133	false	Lífræn jörð	97	11	0	47	40					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:30		
13098 - Vöktun náttúruverndarsvæða - NV40-08 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	6	3572	-211	false	Lífræn jörð	96	18	21	32	18					110							Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:32		
13098 - Vöktun náttúruverndarsvæða - NV40-08 - 22-08-2025	Starri Heiðmarsson (starri@nnv.is)	0			false	Lífræn jörð																	Flói	Jafnlendi				nnv.rakel.thorbjornsdottir	21-01-2026 09:32		
13098 - Vöktun náttúruverndarsvæða - HMM08 - 23-07-2023	Starri Heiðmarsson (starri@nnv.is)	1	554	-262	true	Áfoksjörð	99	3	2	2	0					60							Þurrlendi	Jafnlendi				nnv.starri	21-01-2026 11:50		
13098 - Vöktun náttúruverndarsvæða - HMM08 - 23-07-2023	Starri Heiðmarsson (starri@nnv.is)	2	592	-78	true	Áfoksjörð	95	2	5	7	5					65							Þurrlendi	Jafnlendi				nnv.starri	21-01-2026 12:57	nnv.starri	21-01-2026 15:05
